"F00000140                           ";FSA31;444;6001;TX MX;TE186;0;725.431;0;;03/04/2022 00:00:00
"F00000154                           ";FSA41;444;6001;TX MX;TE186;0;3686.52;0;;03/04/2022 00:00:00
"F00000160                           ";FSAC3;444;6001;TX MX;TE186;0;870.518;0;;03/04/2022 00:00:00
"F00000175                           ";FSBS1;444;6001;TX MX;TE186;0;1318.35;0;;03/04/2022 00:00:00
"F00000191                           ";FSM01;444;6001;TX MX;TE186;0;780.202;0;;03/04/2022 00:00:00
"F00000197                           ";FSMT1;444;6001;TX MX;TE186;0;1583.86;0;;03/04/2022 00:00:00
"F00000211                           ";FSP01;444;6001;TX MX;TE186;0;649.262;0;;03/04/2022 00:00:00
"F00000217                           ";FSP08;444;6001;TX MX;TE186;0;2230.7;0;;03/04/2022 00:00:00
"F00000233                           ";FSP32;444;6001;TX MX;TE186;0;918.881;0;;03/04/2022 00:00:00
"F00000246                           ";FSS33;444;6001;TX MX;TE186;0;1077.39;0;;03/04/2022 00:00:00
"F00000250                           ";FSST1;444;6001;TX MX;TE186;0;1138.49;0;;03/04/2022 00:00:00
"F00000264                           ";FSUS1;444;6001;TX MX;TE186;0;3473.24;0;;03/04/2022 00:00:00
"F00000269                           ";FSUS3;444;6001;TX MX;TE186;0;1580.12;0;;03/04/2022 00:00:00
"F00000283                           ";FSUS4;444;6001;TX MX;TE186;0;1171.39;0;;03/04/2022 00:00:00
"F00000288                           ";FSUS5;444;6001;TX MX;TE186;0;1088.15;0;;03/04/2022 00:00:00
"F00000351                           ";M3A64;444;6001;TX MX;TE186;0;2011.5;0;;03/04/2022 00:00:00
"F00000300                           ";HAB02;444;5016;Usiminas Cubaṭo;UsC_03221;1;9598.48;0;;03/11/2022 00:00:00
"F00000301                           ";HABB2;444;5016;Usiminas Cubaṭo;UsC_03221;1;1269.7;0;;03/11/2022 00:00:00
"F00000304                           ";HAM02;444;5016;Usiminas Cubaṭo;UsC_03221;1;2425.25;0;;03/11/2022 00:00:00
"F00000305                           ";HAP02;444;5016;Usiminas Cubaṭo;UsC_03221;1;1164.86;0;;03/11/2022 00:00:00
"F00000309                           ";HAP03;444;5016;Usiminas Cubaṭo;UsC_03221;1;2341.38;0;;03/11/2022 00:00:00
"F00000310                           ";HAP09;444;5016;Usiminas Cubaṭo;UsC_03221;1;873.648;0;;03/11/2022 00:00:00
"F00000312                           ";HAP21;444;5016;Usiminas Cubaṭo;UsC_03221;1;489.243;0;;03/11/2022 00:00:00
"F00000313                           ";HAP2A;444;5016;Usiminas Cubaṭo;UsC_03221;1;658.731;0;;03/11/2022 00:00:00
"F00000316                           ";HAP2B;444;5016;Usiminas Cubaṭo;UsC_03221;1;698.918;0;;03/11/2022 00:00:00
"F00000317                           ";HAPN1;444;5016;Usiminas Cubaṭo;UsC_03221;1;604.914;0;;03/11/2022 00:00:00
"F00000320                           ";HAPN3;444;5016;Usiminas Cubaṭo;UsC_03221;1;698.918;0;;03/11/2022 00:00:00
"F00000321                           ";HAPT1;444;5016;Usiminas Cubaṭo;UsC_03221;1;887.626;0;;03/11/2022 00:00:00
"F00000325                           ";HAPT2;444;5016;Usiminas Cubaṭo;UsC_03221;1;698.918;0;;03/11/2022 00:00:00
"F00000326                           ";HASN2;444;5016;Usiminas Cubaṭo;UsC_03221;1;698.918;0;;03/11/2022 00:00:00
"F00000330                           ";HAUT1;444;5016;Usiminas Cubaṭo;UsC_03221;1;1502.67;0;;03/11/2022 00:00:00
"F00000331                           ";HSA32;444;5016;Usiminas Cubaṭo;UsC_03221;1;908.594;0;;03/11/2022 00:00:00
"F00000335                           ";HSB02;444;5016;Usiminas Cubaṭo;UsC_03221;1;698.918;0;;03/11/2022 00:00:00
"F00000336                           ";HSB21;444;5016;Usiminas Cubaṭo;UsC_03221;1;663.623;0;;03/11/2022 00:00:00
"F00000339                           ";HSC01;444;5016;Usiminas Cubaṭo;UsC_03221;1;873.648;0;;03/11/2022 00:00:00
"F00000340                           ";HSU01;444;5016;Usiminas Cubaṭo;UsC_03221;1;698.918;0;;03/11/2022 00:00:00
"F00000344                           ";HSU02;444;5016;Usiminas Cubaṭo;UsC_03221;1;1397.84;0;;03/11/2022 00:00:00
"F00000345                           ";HSU04;444;5016;Usiminas Cubaṭo;UsC_03221;1;786.283;0;;03/11/2022 00:00:00
"P00000490                           ";FSA21;444;6001;TX MX;TE190;0;14000;10883;;03/18/2022 00:00:00
"P00000612                           ";FSS21;444;6001;TX MX;TE190;0;2600;1011;;03/18/2022 00:00:00
"P00000062                            ";HAP04;444;5016;Usiminas Cubaṭo;USC_03222;1;1300;917;;03/20/2022 00:00:00
"P00000039                            ";HAM05;444;5016;Usiminas Cubaṭo;USC_03223;1;2700;1915;;03/31/2022 00:00:00
"P00000075                            ";HAP32;444;5016;Usiminas Cubaṭo;USC_03223;1;1000;698;;03/31/2022 00:00:00
"P00000083                            ";HAP35;444;5016;Usiminas Cubaṭo;USC_03223;1;1700;0;;03/31/2022 00:00:00
"P00000085                            ";HAP36;444;5016;Usiminas Cubaṭo;USC_03224;1;300;0;;04/10/2022 00:00:00
"P00000125                           ";HSC01;444;5016;Usiminas Cubaṭo;USC_04222;1;2000;0;;04/20/2022 00:00:00
"P00000136                           ";HSU02;444;5016;Usiminas Cubaṭo;USC_04222;1;2400;1139;;04/20/2022 00:00:00
"P00000467                           ";FAUT3;444;6001;TX MX;TE197;0;2600;2063;;04/22/2022 00:00:00
"P00000491                           ";FSA21;444;6001;TX MX;TE197;0;2000;0;;04/22/2022 00:00:00
"P00000541                           ";FSBS2;444;6001;TX MX;TE197;0;2000;499;;04/22/2022 00:00:00
"P00000606                           ";FSPN1;444;6001;TX MX;TE197;0;1000;0;;04/22/2022 00:00:00
"P00000720                           ";M4A64;444;6001;TX MX;TE197;0;3000;2017;;04/22/2022 00:00:00
"P00000084                            ";HAP35;444;5016;Usiminas Cubaṭo;USC_05224;1;1000;0;;06/10/2022 00:00:00
"P00000089                            ";HAPN1;444;5016;Usiminas Cubaṭo;USC_05224;1;1600;0;;06/10/2022 00:00:00
"P00000094                            ";HAPN3;444;5016;Usiminas Cubaṭo;USC_05224;1;2000;0;;06/10/2022 00:00:00
"P00000107                           ";HASN2;444;5016;Usiminas Cubaṭo;USC_05224;1;2000;0;;06/10/2022 00:00:00
"P00000115                           ";HSA32;444;5016;Usiminas Cubaṭo;USC_05224;1;2700;0;;06/10/2022 00:00:00
"P00000133                           ";HSU01;444;5016;Usiminas Cubaṭo;USC_05224;1;4000;0;;06/10/2022 00:00:00
"F00000299                           ";HAB02;444;5016;Usiminas Cubaṭo;USC_02221;1;3108.29;0;;02/03/2022 00:00:00
"F00000306                           ";HAP02;444;5016;Usiminas Cubaṭo;USC_02221;1;525.116;0;;02/03/2022 00:00:00
"F00000307                           ";HAP03;444;5016;Usiminas Cubaṭo;USC_02221;1;1055.48;0;;02/03/2022 00:00:00
"F00000322                           ";HAPT1;444;5016;Usiminas Cubaṭo;USC_02221;1;400.14;0;;02/03/2022 00:00:00
"F00000328                           ";HAUT1;444;5016;Usiminas Cubaṭo;USC_02221;1;677.399;0;;02/03/2022 00:00:00
"F00000332                           ";HSA32;444;5016;Usiminas Cubaṭo;USC_02221;1;409.592;0;;02/03/2022 00:00:00
"F00000338                           ";HSC01;444;5016;Usiminas Cubaṭo;USC_02221;1;393.838;0;;02/03/2022 00:00:00
"F00000342                           ";HSU02;444;5016;Usiminas Cubaṭo;USC_02221;1;630.141;0;;02/03/2022 00:00:00
"F00000302                           ";HABB2;444;5016;Usiminas Cubaṭo;USC_02222;1;895.073;0;;02/11/2022 00:00:00
"F00000303                           ";HAM02;444;5016;Usiminas Cubaṭo;USC_02222;1;1709.67;0;;02/11/2022 00:00:00
"F00000308                           ";HAP03;444;5016;Usiminas Cubaṭo;USC_02222;1;1650.54;0;;02/11/2022 00:00:00
"F00000329                           ";HAUT1;444;5016;Usiminas Cubaṭo;USC_02222;1;1059.31;0;;02/11/2022 00:00:00
"F00000343                           ";HSU02;444;5016;Usiminas Cubaṭo;USC_02222;1;985.402;0;;02/11/2022 00:00:00
"F00000002                             ";30AU1;444;6001;TX MX;TE186;0;2687.48;0;;02/24/2022 00:00:00
"F00000014                            ";31AY2;444;6001;TX MX;TE186;0;2081.22;0;;02/24/2022 00:00:00
"F00000045                            ";47RB2;444;6001;TX MX;TE186;0;1665.07;0;;02/24/2022 00:00:00
"F00000054                            ";FABN2;444;6001;TX MX;TE186;0;4342.44;0;;02/24/2022 00:00:00
"F00000070                            ";FABN7;444;6001;TX MX;TE186;0;953.097;0;;02/24/2022 00:00:00
"F00000084                            ";FAP31;444;6001;TX MX;TE186;0;4026.16;0;;02/24/2022 00:00:00
"F00000100                           ";FAS22;444;6001;TX MX;TE186;0;979.334;0;;02/24/2022 00:00:00
"F00000103                           ";FAS31;444;6001;TX MX;TE186;0;1361.76;0;;02/24/2022 00:00:00
"F00000114                           ";FAUT3;444;6001;TX MX;TE186;0;2434.43;0;;02/24/2022 00:00:00
"F00000118                           ";FSA01;444;6001;TX MX;TE186;0;3022.63;0;;02/24/2022 00:00:00
"F00000133                           ";FSA23;444;6001;TX MX;TE186;0;698.228;0;;02/24/2022 00:00:00
"F00000149                           ";FSA31;444;6001;TX MX;TE186;0;725.431;0;;02/24/2022 00:00:00
"F00000153                           ";FSA41;444;6001;TX MX;TE186;0;3686.52;0;;02/24/2022 00:00:00
"F00000170                           ";FSAC3;444;6001;TX MX;TE186;0;870.518;0;;02/24/2022 00:00:00
"F00000174                           ";FSBS1;444;6001;TX MX;TE186;0;1318.35;0;;02/24/2022 00:00:00
"F00000190                           ";FSM01;444;6001;TX MX;TE186;0;780.202;0;;02/24/2022 00:00:00
"F00000206                           ";FSMT1;444;6001;TX MX;TE186;0;1583.86;0;;02/24/2022 00:00:00
"F00000210                           ";FSP01;444;6001;TX MX;TE186;0;649.262;0;;02/24/2022 00:00:00
"F00000225                           ";FSP08;444;6001;TX MX;TE186;0;2230.7;0;;02/24/2022 00:00:00
"F00000242                           ";FSP32;444;6001;TX MX;TE186;0;918.881;0;;02/24/2022 00:00:00
"F00000245                           ";FSS33;444;6001;TX MX;TE186;0;1077.39;0;;02/24/2022 00:00:00
"F00000258                           ";FSST1;444;6001;TX MX;TE186;0;1138.49;0;;02/24/2022 00:00:00
"F00000263                           ";FSUS1;444;6001;TX MX;TE186;0;3473.24;0;;02/24/2022 00:00:00
"F00000278                           ";FSUS3;444;6001;TX MX;TE186;0;1580.12;0;;02/24/2022 00:00:00
"F00000282                           ";FSUS4;444;6001;TX MX;TE186;0;1171.39;0;;02/24/2022 00:00:00
"F00000298                           ";FSUS5;444;6001;TX MX;TE186;0;1088.15;0;;02/24/2022 00:00:00
"F00000350                           ";M3A64;444;6001;TX MX;TE186;0;2011.5;0;;02/24/2022 00:00:00
"P00000121                           ";HSB31;444;5016;Usiminas Cubaṭo;USC_02223;1;350;286;;02/28/2022 00:00:00
"P00000122                           ";HSB51;444;5016;Usiminas Cubaṭo;USC_02223;1;650;577;;02/28/2022 00:00:00
"F00000003                             ";30AU1;444;6001;TX MX;TE186;0;2687.48;0;;03/04/2022 00:00:00
"F00000007                             ";31AY2;444;6001;TX MX;TE186;0;2081.22;0;;03/04/2022 00:00:00
"F00000035                            ";47RB2;444;6001;TX MX;TE186;0;1665.07;0;;03/04/2022 00:00:00
"F00000048                            ";FABN2;444;6001;TX MX;TE186;0;4342.44;0;;03/04/2022 00:00:00
"F00000063                            ";FABN7;444;6001;TX MX;TE186;0;953.097;0;;03/04/2022 00:00:00
"F00000085                            ";FAP31;444;6001;TX MX;TE186;0;4026.16;0;;03/04/2022 00:00:00
"F00000092                            ";FAS22;444;6001;TX MX;TE186;0;979.334;0;;03/04/2022 00:00:00
"F00000104                           ";FAS31;444;6001;TX MX;TE186;0;1361.76;0;;03/04/2022 00:00:00
"F00000109                           ";FAUT3;444;6001;TX MX;TE186;0;2434.43;0;;03/04/2022 00:00:00
"F00000119                           ";FSA01;444;6001;TX MX;TE186;0;3022.63;0;;03/04/2022 00:00:00
"F00000134                           ";FSA23;444;6001;TX MX;TE186;0;698.228;0;;03/04/2022 00:00:00
"P00000205                           ";32AT1;444;6001;TX MX;TE198;0;2000;1593;;04/24/2022 00:00:00
"P00000038                            ";HAM03;444;5016;Usiminas Cubaṭo;USC_04223;1;2500;0;;04/30/2022 00:00:00
"P00000040                            ";HAM05;444;5016;Usiminas Cubaṭo;USC_04223;1;2000;1719;;04/30/2022 00:00:00
"P00000093                            ";HAPN3;444;5016;Usiminas Cubaṭo;USC_04223;1;1500;0;;04/30/2022 00:00:00
"P00000097                            ";HAPN6;444;5016;Usiminas Cubaṭo;USC_04223;1;2000;0;;04/30/2022 00:00:00
"P00000102                           ";HAPT2;444;5016;Usiminas Cubaṭo;USC_04223;1;2000;0;;04/30/2022 00:00:00
"P00000106                           ";HASN2;444;5016;Usiminas Cubaṭo;USC_04223;1;1500;0;;04/30/2022 00:00:00
"P00000206                           ";32AT1;444;6001;TX MX;TE199;0;6000;2165;;05/01/2022 00:00:00
"P00000594                           ";FSP31;444;6001;TX MX;TE199;0;1350;118;;05/01/2022 00:00:00
"P00000692                           ";M3A64;444;6001;TX MX;TE199;0;1700;829;;05/01/2022 00:00:00
"P00000207                           ";32AT1;444;6001;TX MX;TE200;0;21200;1593;;05/05/2022 00:00:00
"P00000493                           ";FSA21;444;6001;TX MX;TE200;0;3000;876;;05/05/2022 00:00:00
"P00000595                           ";FSP31;444;6001;TX MX;TE200;0;600;0;;05/05/2022 00:00:00
"P00000208                           ";32AT1;444;6001;TX MX;TE201;0;25500;1106;;05/10/2022 00:00:00
"P00000559                           ";FSMT1;444;6001;TX MX;TE201;0;2000;0;;05/10/2022 00:00:00
"P00000694                           ";M3A64;444;6001;TX MX;TE201;0;1400;767;;05/10/2022 00:00:00
"P00000076                            ";HAP32;444;5016;Usiminas Cubaṭo;USC_04224;1;1000;0;;05/10/2022 00:00:00
"P00000209                           ";32AT1;444;6001;TX MX;TE202;0;9000;37;;05/18/2022 00:00:00
"P00000655                           ";FSUS1;444;6001;TX MX;TE202;0;3000;0;;05/18/2022 00:00:00
"P00000672                           ";FSUS4;444;6001;TX MX;TE202;0;2000;0;;05/18/2022 00:00:00
"P00000710                           ";M4A63;444;6001;TX MX;TE202;0;5000;4492;;05/18/2022 00:00:00
"P00000210                           ";32AT1;444;6001;TX MX;TE203;0;2000;0;;05/20/2022 00:00:00
"P00000400                           ";FAPN1;444;6001;TX MX;TE203;0;5000;0;;05/20/2022 00:00:00
"P00000471                           ";FAUT3;444;6001;TX MX;TE203;0;4550;27;;05/20/2022 00:00:00
"P00000542                           ";FSBS2;444;6001;TX MX;TE203;0;2000;0;;05/20/2022 00:00:00
"P00000560                           ";FSMT1;444;6001;TX MX;TE203;0;4000;19;;05/20/2022 00:00:00
"P00000596                           ";FSP31;444;6001;TX MX;TE203;0;2600;0;;05/20/2022 00:00:00
"P00000656                           ";FSUS1;444;6001;TX MX;TE203;0;3200;0;;05/20/2022 00:00:00
"P00000695                           ";M3A64;444;6001;TX MX;TE203;0;3400;32;;05/20/2022 00:00:00
"P00000211                           ";32AT1;444;6001;TX MX;TE204;0;12000;20;;05/24/2022 00:00:00
"P00000401                           ";FAPN1;444;6001;TX MX;TE204;0;2000;0;;05/24/2022 00:00:00
"P00000494                           ";FSA21;444;6001;TX MX;TE204;0;2000;0;;05/24/2022 00:00:00
"P00000561                           ";FSMT1;444;6001;TX MX;TE204;0;2000;0;;05/24/2022 00:00:00
"P00000597                           ";FSP31;444;6001;TX MX;TE204;0;3000;0;;05/24/2022 00:00:00
"P00000605                           ";FSP32;444;6001;TX MX;TE204;0;2400;42;;05/24/2022 00:00:00
"P00000696                           ";M3A64;444;6001;TX MX;TE204;0;3950;0;;05/24/2022 00:00:00
"P00000212                           ";32AT1;444;6001;TX MX;TE205;0;20000;0;;06/01/2022 00:00:00
"P00000232                           ";36AT1;444;6001;TX MX;TE205;0;7000;2065;;06/01/2022 00:00:00
"P00000402                           ";FAPN1;444;6001;TX MX;TE205;0;5000;34;;06/01/2022 00:00:00
"P00000550                           ";FSM01;444;6001;TX MX;TE205;0;5000;0;;06/01/2022 00:00:00
"P00000712                           ";M4A63;444;6001;TX MX;TE205;0;3000;24;;06/01/2022 00:00:00
"P00000213                           ";32AT1;444;6001;TX MX;TE206;0;26600;26;;06/05/2022 00:00:00
"P00000233                           ";36AT1;444;6001;TX MX;TE206;0;2000;0;;06/05/2022 00:00:00
"P00000308                           ";FABN2;444;6001;TX MX;TE206;0;1000;0;;06/05/2022 00:00:00
"P00000338                           ";FABN7;444;6001;TX MX;TE206;0;2200;0;;06/05/2022 00:00:00
"P00000403                           ";FAPN1;444;6001;TX MX;TE206;0;2000;0;;06/05/2022 00:00:00
"P00000416                           ";FAS22;444;6001;TX MX;TE206;0;7000;1259;;06/05/2022 00:00:00
"P00000551                           ";FSM01;444;6001;TX MX;TE206;0;6000;0;;06/05/2022 00:00:00
"P00000570                           ";FSP01;444;6001;TX MX;TE206;0;2000;0;;06/05/2022 00:00:00
"P00000009                             ";HAB02;444;5016;Usiminas Cubaṭo;USC_05224;1;3700;0;;06/10/2022 00:00:00
"P00000022                            ";HABB2;444;5016;Usiminas Cubaṭo;USC_05224;1;2000;0;;06/10/2022 00:00:00
"P00000048                            ";HAP02;444;5016;Usiminas Cubaṭo;USC_05224;1;2100;0;;06/10/2022 00:00:00
"P00000057                            ";HAP03;444;5016;Usiminas Cubaṭo;USC_05224;1;2200;0;;06/10/2022 00:00:00
"P00000069                            ";HAP09;444;5016;Usiminas Cubaṭo;USC_05224;1;1900;0;;06/10/2022 00:00:00
"P00000071                            ";HAP2A;444;5016;Usiminas Cubaṭo;USC_05224;1;2000;0;;06/10/2022 00:00:00
